docket_id,interrupt_gender,interrupt_identity,interrupt,interrupted_gender,interrupted_identity,interrupted,num
1999_99_5,,lawyer,Seth P. Waxman,0,judge,Anthony M. Kennedy,1
1999_99_5,,lawyer,Seth P. Waxman,0,judge,Antonin Scalia,3
1999_99_5,0,judge,Antonin Scalia,1,lawyer,Julie Goldscheid,9
1999_99_5,0,judge,Antonin Scalia,,lawyer,Seth P. Waxman,6
1999_99_5,0,judge,Antonin Scalia,0,lawyer,Michael E. Rosman,3
1999_99_5,-1,,,,lawyer,Seth P. Waxman,4
1999_99_51,1,judge,Ruth Bader Ginsburg,,lawyer,Dennis P. Riordan,3
1999_99_51,,lawyer,Dennis P. Riordan,1,judge,Ruth Bader Ginsburg,1
1999_99_51,,lawyer,Dennis P. Riordan,0,judge,John Paul Stevens,1
1999_99_51,,lawyer,Dennis P. Riordan,0,judge,Antonin Scalia,3
1999_99_51,0,judge,Stephen G. Breyer,,lawyer,Seth M. Hufstedler,3
1999_99_51,0,judge,Stephen G. Breyer,,lawyer,Dennis P. Riordan,1
1999_99_51,0,judge,John Paul Stevens,,lawyer,Seth M. Hufstedler,2
1999_99_51,0,judge,John Paul Stevens,,lawyer,Dennis P. Riordan,3
1999_99_51,0,judge,John Paul Stevens,0,judge,Antonin Scalia,1
1999_99_51,0,judge,Anthony M. Kennedy,,lawyer,Dennis P. Riordan,1
1999_99_51,,lawyer,Seth M. Hufstedler,0,judge,Anthony M. Kennedy,1
1999_99_51,,lawyer,Seth M. Hufstedler,0,judge,John Paul Stevens,1
1999_99_51,,lawyer,Seth M. Hufstedler,-1,,,1
1999_99_51,0,judge,William H. Rehnquist,,lawyer,Seth M. Hufstedler,2
1999_99_51,0,judge,William H. Rehnquist,,lawyer,Dennis P. Riordan,3
1999_99_51,0,judge,Antonin Scalia,,lawyer,Seth M. Hufstedler,3
1999_99_51,0,judge,Antonin Scalia,,lawyer,Dennis P. Riordan,4
1998_96_1570,1,judge,Ruth Bader Ginsburg,0,lawyer,James R. Young,99
1998_96_1570,0,judge,Anthony M. Kennedy,0,lawyer,Lawrence C. Brown,99
1998_96_1570,0,judge,Anthony M. Kennedy,0,judge,Ruth Bader Ginsburg,33
1998_96_1570,0,judge,Anthony M. Kennedy,0,judge,John Paul Stevens,33
1998_96_1570,0,judge,Anthony M. Kennedy,0,lawyer,James R. Young,33
1998_96_1570,0,lawyer,James R. Young,0,judge,Stephen G. Breyer,33
1998_96_1570,0,lawyer,James R. Young,0,judge,John Paul Stevens,132
1998_96_1570,0,lawyer,James R. Young,0,judge,Antonin Scalia,66
1998_96_1570,0,judge,Stephen G. Breyer,0,lawyer,Lawrence C. Brown,66
1998_96_1570,0,judge,Stephen G. Breyer,,lawyer,Lawrence G. Wallace,132
1998_96_1570,0,judge,Stephen G. Breyer,0,lawyer,James R. Young,66
1998_96_1570,0,judge,John Paul Stevens,0,lawyer,Lawrence C. Brown,99
1998_96_1570,0,judge,John Paul Stevens,0,lawyer,James R. Young,231
1998_96_1570,,lawyer,Lawrence G. Wallace,0,judge,Stephen G. Breyer,66
1998_96_1570,,lawyer,Lawrence G. Wallace,0,judge,David H. Souter,33
1998_96_1570,0,judge,David H. Souter,,lawyer,Lawrence G. Wallace,33
1998_96_1570,0,judge,David H. Souter,0,lawyer,James R. Young,99
1998_96_1570,0,judge,William H. Rehnquist,0,lawyer,Lawrence C. Brown,66
1998_96_1570,0,judge,William H. Rehnquist,0,judge,Ruth Bader Ginsburg,33
1998_96_1570,0,judge,Antonin Scalia,0,lawyer,Lawrence C. Brown,264
1998_96_1570,0,judge,Antonin Scalia,0,judge,Stephen G. Breyer,33
1998_96_1570,0,judge,Antonin Scalia,0,judge,Anthony M. Kennedy,33
1998_96_1570,0,judge,Antonin Scalia,0,lawyer,James R. Young,132
1998_96_1793,1,judge,Ruth Bader Ginsburg,1,lawyer,Susan L. Seitz,36
1998_96_1793,1,judge,Ruth Bader Ginsburg,0,lawyer,Douglas R. Oelschlaeger,6
1998_96_1793,1,judge,Ruth Bader Ginsburg,,lawyer,Beth S. Brinkmann,6
1998_96_1793,0,judge,Anthony M. Kennedy,1,lawyer,Susan L. Seitz,6
1998_96_1793,0,judge,Anthony M. Kennedy,0,lawyer,Douglas R. Oelschlaeger,6
1998_96_1793,0,judge,Stephen G. Breyer,1,lawyer,Susan L. Seitz,6
1998_96_1793,0,judge,Stephen G. Breyer,0,lawyer,Douglas R. Oelschlaeger,18
1998_96_1793,0,judge,Stephen G. Breyer,,lawyer,Beth S. Brinkmann,24
1998_96_1793,1,lawyer,Susan L. Seitz,0,judge,Stephen G. Breyer,6
1998_96_1793,1,lawyer,Susan L. Seitz,0,judge,David H. Souter,12
1998_96_1793,1,lawyer,Susan L. Seitz,0,judge,Antonin Scalia,12
1998_96_1793,1,lawyer,Susan L. Seitz,-1,,,12
1998_96_1793,0,judge,William H. Rehnquist,0,lawyer,Douglas R. Oelschlaeger,6
1998_96_1793,0,judge,William H. Rehnquist,,lawyer,Beth S. Brinkmann,6
1998_96_1793,,lawyer,Beth S. Brinkmann,0,judge,Stephen G. Breyer,18
1998_96_1793,0,judge,David H. Souter,1,lawyer,Susan L. Seitz,48
1998_96_1793,0,lawyer,Douglas R. Oelschlaeger,0,judge,Antonin Scalia,6
1998_96_1793,0,lawyer,Douglas R. Oelschlaeger,-1,,,48
1998_96_1793,0,judge,Antonin Scalia,0,judge,Ruth Bader Ginsburg,6
1998_96_1793,0,judge,Antonin Scalia,1,lawyer,Susan L. Seitz,24
1998_96_1793,0,judge,Antonin Scalia,0,lawyer,Douglas R. Oelschlaeger,30
1998_96_1793,0,judge,Antonin Scalia,,lawyer,Beth S. Brinkmann,12
1998_96_1793,0,judge,Antonin Scalia,-1,,,6
1998_96_1793,-1,,,1,lawyer,Susan L. Seitz,24
1998_96_1793,-1,,,0,lawyer,Douglas R. Oelschlaeger,66
1998_96_1793,-1,,,,lawyer,Beth S. Brinkmann,12
1998_97_1121,1,judge,Ruth Bader Ginsburg,0,lawyer,Harvey Grossman,6
1998_97_1121,1,judge,Ruth Bader Ginsburg,0,lawyer,Lawrence Rosenthal,36
1998_97_1121,0,judge,Anthony M. Kennedy,0,lawyer,Harvey Grossman,12
1998_97_1121,0,judge,Anthony M. Kennedy,0,lawyer,Lawrence Rosenthal,24
1998_97_1121,0,judge,Stephen G. Breyer,0,lawyer,Harvey Grossman,6
1998_97_1121,0,judge,Stephen G. Breyer,0,lawyer,Lawrence Rosenthal,42
1998_97_1121,0,judge,John Paul Stevens,0,lawyer,Harvey Grossman,12
1998_97_1121,0,judge,William H. Rehnquist,0,lawyer,Harvey Grossman,18
1998_97_1121,0,judge,William H. Rehnquist,0,judge,Antonin Scalia,6
1998_97_1121,0,judge,William H. Rehnquist,0,lawyer,Lawrence Rosenthal,6
1998_97_1121,0,judge,Antonin Scalia,0,judge,Stephen G. Breyer,6
1998_97_1121,0,judge,Antonin Scalia,0,lawyer,Harvey Grossman,114
1998_97_1121,0,judge,Antonin Scalia,0,lawyer,Lawrence Rosenthal,18
1998_97_1121,0,lawyer,Lawrence Rosenthal,0,judge,Ruth Bader Ginsburg,6
1998_97_1121,0,lawyer,Lawrence Rosenthal,0,judge,Stephen G. Breyer,6
1998_97_1121,0,lawyer,Lawrence Rosenthal,0,judge,Antonin Scalia,6
1998_97_1121,0,lawyer,Lawrence Rosenthal,-1,,,12
1998_97_1121,0,judge,David H. Souter,0,lawyer,Harvey Grossman,24
1998_97_1121,0,judge,David H. Souter,0,lawyer,Lawrence Rosenthal,66
1998_97_1121,-1,,,0,judge,Stephen G. Breyer,6
1998_97_1121,-1,,,0,judge,Antonin Scalia,12
1998_97_1121,0,lawyer,Harvey Grossman,0,judge,David H. Souter,12
1998_97_1121,0,lawyer,Harvey Grossman,0,judge,Antonin Scalia,18
1998_97_1121,-1,,,0,lawyer,Lawrence Rosenthal,42
1998_97_1139,1,judge,Ruth Bader Ginsburg,0,lawyer,John P. McDonald,12
1998_97_1139,0,judge,Anthony M. Kennedy,0,lawyer,John P. McDonald,12
1998_97_1139,0,judge,Stephen G. Breyer,0,lawyer,John P. McDonald,12
1998_97_1139,0,judge,Stephen G. Breyer,0,lawyer,Paul R. Q. Wolfson,18
1998_97_1139,0,judge,William H. Rehnquist,0,judge,Ruth Bader Ginsburg,6
1998_97_1139,0,judge,William H. Rehnquist,0,lawyer,John P. McDonald,18
1998_97_1139,0,lawyer,John P. McDonald,0,judge,Antonin Scalia,6
1998_97_1139,0,lawyer,Paul R. Q. Wolfson,0,judge,Ruth Bader Ginsburg,6
1998_97_1139,0,lawyer,Paul R. Q. Wolfson,0,judge,John Paul Stevens,6
1998_97_1139,0,lawyer,Paul R. Q. Wolfson,0,judge,Antonin Scalia,30
1998_97_1139,0,judge,Antonin Scalia,0,lawyer,John P. McDonald,18
1998_97_1139,0,judge,Antonin Scalia,0,lawyer,Paul R. Q. Wolfson,30
1998_97_1147,1,judge,Ruth Bader Ginsburg,0,lawyer,James C. Backstrom,12
1998_97_1147,1,judge,Ruth Bader Ginsburg,0,judge,David H. Souter,6
1998_97_1147,1,judge,Ruth Bader Ginsburg,0,judge,Antonin Scalia,6
1998_97_1147,,lawyer,Bradford Colbert,0,judge,Anthony M. Kennedy,12
1998_97_1147,,lawyer,Bradford Colbert,-1,,,24
1998_97_1147,0,judge,Anthony M. Kennedy,,lawyer,Bradford Colbert,24
1998_97_1147,0,judge,Anthony M. Kennedy,0,lawyer,James C. Backstrom,6
1998_97_1147,0,judge,David H. Souter,,lawyer,Jeffrey A. Lamken,6
1998_97_1147,0,judge,David H. Souter,0,lawyer,James C. Backstrom,48
1998_97_1147,0,judge,Stephen G. Breyer,0,judge,Antonin Scalia,6
1998_97_1147,,lawyer,Jeffrey A. Lamken,0,judge,David H. Souter,6
1998_97_1147,,lawyer,Jeffrey A. Lamken,0,judge,John Paul Stevens,6
1998_97_1147,,lawyer,Jeffrey A. Lamken,0,judge,Antonin Scalia,12
1998_97_1147,0,judge,John Paul Stevens,,lawyer,Jeffrey A. Lamken,24
1998_97_1147,0,judge,William H. Rehnquist,,lawyer,Bradford Colbert,6
1998_97_1147,0,judge,William H. Rehnquist,0,lawyer,James C. Backstrom,12
1998_97_1147,0,judge,William H. Rehnquist,-1,,,6
1998_97_1147,0,lawyer,James C. Backstrom,0,judge,David H. Souter,6
1998_97_1147,0,lawyer,James C. Backstrom,0,judge,William H. Rehnquist,12
1998_97_1147,-1,,,0,judge,David H. Souter,6
1998_97_1147,0,judge,Antonin Scalia,0,judge,Ruth Bader Ginsburg,6
1998_97_1147,0,judge,Antonin Scalia,,lawyer,Bradford Colbert,18
1998_97_1147,0,judge,Antonin Scalia,,lawyer,Jeffrey A. Lamken,36
1998_97_1147,0,judge,Antonin Scalia,0,judge,Stephen G. Breyer,6
1998_97_1147,-1,,,,lawyer,Bradford Colbert,60
1998_97_1147,-1,,,,lawyer,Jeffrey A. Lamken,6
1998_97_1184,1,judge,Ruth Bader Ginsburg,0,lawyer,Irving L. Gornstein,36
1998_97_1184,0,judge,Anthony M. Kennedy,0,lawyer,Irving L. Gornstein,12
1998_97_1184,0,judge,Anthony M. Kennedy,-1,,,6
1998_97_1184,0,judge,Stephen G. Breyer,0,lawyer,David M. Smith,6
1998_97_1184,0,judge,Stephen G. Breyer,0,lawyer,Irving L. Gornstein,12
1998_97_1184,0,judge,Stephen G. Breyer,-1,,,6
1998_97_1184,-1,,,0,judge,Stephen G. Breyer,18
1998_97_1184,-1,,,0,judge,William H. Rehnquist,6
1998_97_1184,-1,,,0,judge,Antonin Scalia,12
1998_97_1184,0,judge,William H. Rehnquist,0,lawyer,David M. Smith,6
1998_97_1184,0,judge,William H. Rehnquist,0,lawyer,Irving L. Gornstein,6
1998_97_1184,0,judge,William H. Rehnquist,-1,,,6
1998_97_1184,0,lawyer,David M. Smith,0,judge,David H. Souter,6
1998_97_1184,0,lawyer,David M. Smith,0,judge,Antonin Scalia,6
1998_97_1184,0,lawyer,Irving L. Gornstein,0,judge,Ruth Bader Ginsburg,6
1998_97_1184,0,lawyer,Irving L. Gornstein,0,judge,Anthony M. Kennedy,6
1998_97_1184,0,lawyer,Irving L. Gornstein,0,judge,Stephen G. Breyer,18
1998_97_1184,0,lawyer,Irving L. Gornstein,0,judge,John Paul Stevens,12
1998_97_1184,0,lawyer,Irving L. Gornstein,0,judge,Antonin Scalia,18
1998_97_1184,0,lawyer,Irving L. Gornstein,-1,,,12
1998_97_1184,0,judge,John Paul Stevens,0,lawyer,Irving L. Gornstein,30
1998_97_1184,0,judge,John Paul Stevens,-1,,,6
1998_97_1184,0,judge,John Paul Stevens,-1,,,6
1998_97_1184,0,judge,David H. Souter,0,lawyer,David M. Smith,24
1998_97_1184,0,judge,David H. Souter,0,lawyer,Irving L. Gornstein,6
1998_97_1184,-1,,,0,judge,John Paul Stevens,6
1998_97_1184,0,judge,Antonin Scalia,0,lawyer,David M. Smith,42
1998_97_1184,0,judge,Antonin Scalia,0,lawyer,Irving L. Gornstein,30
1998_97_1184,0,judge,Antonin Scalia,0,judge,John Paul Stevens,6
1998_97_1184,0,judge,Antonin Scalia,-1,,,12
1998_97_1184,-1,,,0,lawyer,Irving L. Gornstein,24
1998_97_1184,-1,,,-1,,,24
1998_97_1230,1,judge,Ruth Bader Ginsburg,0,lawyer,David D. Lawrence,18
1998_97_1230,1,judge,Ruth Bader Ginsburg,0,lawyer,Patrick S. Smith,30
1998_97_1230,1,judge,Ruth Bader Ginsburg,-1,,,6
1998_97_1230,0,judge,Anthony M. Kennedy,0,lawyer,David D. Lawrence,30
1998_97_1230,0,judge,Anthony M. Kennedy,,lawyer,Jeffrey S. Sutton,6
1998_97_1230,0,judge,Anthony M. Kennedy,0,lawyer,Patrick S. Smith,42
1998_97_1230,,lawyer,Jeffrey S. Sutton,0,judge,Ruth Bader Ginsburg,6
1998_97_1230,0,judge,Stephen G. Breyer,0,lawyer,Patrick S. Smith,18
1998_97_1230,0,judge,John Paul Stevens,0,lawyer,David D. Lawrence,6
1998_97_1230,0,judge,William H. Rehnquist,0,lawyer,Patrick S. Smith,24
1998_97_1230,0,lawyer,Patrick S. Smith,0,judge,Stephen G. Breyer,6
1998_97_1230,0,lawyer,Patrick S. Smith,0,judge,Antonin Scalia,12
1998_97_1230,0,lawyer,Patrick S. Smith,-1,,,6
1998_97_1230,0,judge,David H. Souter,0,lawyer,David D. Lawrence,12
1998_97_1230,0,judge,David H. Souter,,lawyer,Jeffrey S. Sutton,6
1998_97_1230,0,judge,David H. Souter,0,lawyer,Patrick S. Smith,18
1998_97_1230,0,judge,Antonin Scalia,0,lawyer,David D. Lawrence,12
1998_97_1230,0,judge,Antonin Scalia,0,lawyer,Patrick S. Smith,42
1998_97_1230,-1,,,0,lawyer,David D. Lawrence,12
1998_97_1230,-1,,,0,judge,Anthony M. Kennedy,6
1998_97_1230,-1,,,,lawyer,Jeffrey S. Sutton,24
1998_97_1230,-1,,,0,lawyer,Patrick S. Smith,12
1998_97_1287,1,judge,Ruth Bader Ginsburg,0,lawyer,Seth Kupferberg,12
1998_97_1287,0,judge,Anthony M. Kennedy,0,lawyer,Seth Kupferberg,6
1998_97_1287,0,judge,Anthony M. Kennedy,0,lawyer,Paul T. Cappuccio,30
1998_97_1287,0,judge,Stephen G. Breyer,0,lawyer,Seth Kupferberg,78
1998_97_1287,0,lawyer,Paul T. Cappuccio,0,judge,Antonin Scalia,6
1998_97_1287,0,judge,John Paul Stevens,0,lawyer,Seth Kupferberg,54
1998_97_1287,0,judge,John Paul Stevens,0,lawyer,Paul T. Cappuccio,6
1998_97_1287,0,lawyer,Seth Kupferberg,0,judge,Ruth Bader Ginsburg,6
1998_97_1287,0,lawyer,Seth Kupferberg,0,judge,Anthony M. Kennedy,6
1998_97_1287,0,lawyer,Seth Kupferberg,0,judge,Stephen G. Breyer,48
1998_97_1287,0,lawyer,Seth Kupferberg,0,judge,John Paul Stevens,6
1998_97_1287,0,lawyer,Seth Kupferberg,0,judge,William H. Rehnquist,30
1998_97_1287,0,lawyer,Seth Kupferberg,0,judge,Antonin Scalia,24
1998_97_1287,0,judge,David H. Souter,,lawyer,Lisa S. Blatt,6
1998_97_1287,0,judge,David H. Souter,0,lawyer,Seth Kupferberg,12
1998_97_1287,0,judge,William H. Rehnquist,,lawyer,Lisa S. Blatt,6
1998_97_1287,0,judge,William H. Rehnquist,0,lawyer,Seth Kupferberg,30
1998_97_1287,0,judge,Antonin Scalia,0,lawyer,Seth Kupferberg,72
1998_97_1287,0,judge,Antonin Scalia,0,lawyer,Paul T. Cappuccio,24
1998_97_1287,-1,,,,lawyer,Lisa S. Blatt,6
1998_97_1287,-1,,,0,lawyer,Paul T. Cappuccio,6
1998_97_1489,1,judge,Ruth Bader Ginsburg,1,lawyer,Diana L. Gustin,95
1998_97_1489,1,judge,Ruth Bader Ginsburg,,lawyer,Lisa S. Blatt,10
1998_97_1489,0,judge,Anthony M. Kennedy,1,lawyer,Diana L. Gustin,5
1998_97_1489,0,judge,Anthony M. Kennedy,,lawyer,Lisa S. Blatt,5
1998_97_1489,0,judge,Stephen G. Breyer,1,lawyer,Diana L. Gustin,10
1998_97_1489,0,judge,John Paul Stevens,,lawyer,Lisa S. Blatt,15
1998_97_1489,0,judge,John Paul Stevens,0,judge,Antonin Scalia,5
1998_97_1489,-1,,,0,judge,Antonin Scalia,5
1998_97_1489,1,lawyer,Diana L. Gustin,0,judge,Ruth Bader Ginsburg,15
1998_97_1489,1,lawyer,Diana L. Gustin,0,judge,Anthony M. Kennedy,5
1998_97_1489,1,lawyer,Diana L. Gustin,0,judge,Stephen G. Breyer,10
1998_97_1489,1,lawyer,Diana L. Gustin,0,judge,William H. Rehnquist,5
1998_97_1489,1,lawyer,Diana L. Gustin,0,judge,Antonin Scalia,15
1998_97_1489,1,lawyer,Diana L. Gustin,-1,,,15
1998_97_1489,0,judge,William H. Rehnquist,1,lawyer,Diana L. Gustin,15
1998_97_1489,0,judge,William H. Rehnquist,,lawyer,Lisa S. Blatt,10
1998_97_1489,0,judge,David H. Souter,1,lawyer,Diana L. Gustin,10
1998_97_1489,,lawyer,Lisa S. Blatt,0,judge,Ruth Bader Ginsburg,10
1998_97_1489,,lawyer,Lisa S. Blatt,0,judge,Stephen G. Breyer,5
1998_97_1489,,lawyer,Lisa S. Blatt,0,judge,Antonin Scalia,5
1998_97_1489,,lawyer,Lisa S. Blatt,-1,,,5
1998_97_1489,0,judge,Antonin Scalia,1,lawyer,Diana L. Gustin,85
1998_97_1489,0,judge,Antonin Scalia,,lawyer,Lisa S. Blatt,25
1998_97_1489,-1,,,1,lawyer,Diana L. Gustin,15
1998_97_1489,-1,,,,lawyer,Lisa S. Blatt,5
1998_97_1536,1,judge,Ruth Bader Ginsburg,0,lawyer,Bruce C. Smith,5
1998_97_1536,0,judge,Anthony M. Kennedy,0,lawyer,Patrick Irvine,5
1998_97_1536,0,judge,Anthony M. Kennedy,,lawyer,Beth S. Brinkmann,5
1998_97_1536,0,judge,John Paul Stevens,0,lawyer,Bruce C. Smith,5
1998_97_1536,0,lawyer,Patrick Irvine,-1,,,5
1998_97_1536,0,judge,Antonin Scalia,0,lawyer,Bruce C. Smith,5
1998_97_1536,,lawyer,Beth S. Brinkmann,0,judge,William H. Rehnquist,5
1998_97_1536,0,judge,William H. Rehnquist,0,lawyer,Bruce C. Smith,10
1998_97_1536,-1,,,0,lawyer,Patrick Irvine,10
1998_97_1536,-1,,,0,lawyer,Bruce C. Smith,20
1998_97_1868,1,judge,Ruth Bader Ginsburg,0,lawyer,"William J. Kayatta, Jr.",30
1998_97_1868,1,judge,Ruth Bader Ginsburg,,lawyer,Jeffrey L. Ehrlich,5
1998_97_1868,0,judge,Anthony M. Kennedy,0,lawyer,"William J. Kayatta, Jr.",5
1998_97_1868,,lawyer,Jeffrey L. Ehrlich,0,judge,Ruth Bader Ginsburg,5
1998_97_1868,0,judge,Stephen G. Breyer,,lawyer,Edwin S. Kneedler,10
1998_97_1868,0,judge,Antonin Scalia,,lawyer,Edwin S. Kneedler,10
1998_97_1868,0,judge,Antonin Scalia,0,lawyer,"William J. Kayatta, Jr.",15
1998_97_1868,0,judge,Antonin Scalia,,lawyer,Jeffrey L. Ehrlich,30
1998_97_1868,,lawyer,Edwin S. Kneedler,0,judge,Ruth Bader Ginsburg,5
1998_97_1868,0,judge,William H. Rehnquist,0,lawyer,"William J. Kayatta, Jr.",5
1998_97_1868,0,lawyer,"William J. Kayatta, Jr.",0,judge,John Paul Stevens,5
1998_97_1868,-1,,,,lawyer,Edwin S. Kneedler,5
1998_97_1868,-1,,,0,lawyer,"William J. Kayatta, Jr.",15
1998_97_303,1,judge,Ruth Bader Ginsburg,0,lawyer,"James W. Colbert, III",10
1998_97_303,0,judge,Anthony M. Kennedy,,lawyer,G. Robert Blakey,5
1998_97_303,0,judge,Anthony M. Kennedy,,lawyer,Lawrence G. Wallace,10
1998_97_303,,lawyer,G. Robert Blakey,0,judge,William H. Rehnquist,5
1998_97_303,,lawyer,G. Robert Blakey,0,judge,Antonin Scalia,5
1998_97_303,0,judge,Stephen G. Breyer,,lawyer,G. Robert Blakey,10
1998_97_303,0,judge,Stephen G. Breyer,0,lawyer,"James W. Colbert, III",15
1998_97_303,0,judge,Stephen G. Breyer,,lawyer,Lawrence G. Wallace,15
1998_97_303,0,judge,John Paul Stevens,,lawyer,G. Robert Blakey,10
1998_97_303,0,judge,John Paul Stevens,0,lawyer,"James W. Colbert, III",20
1998_97_303,0,judge,John Paul Stevens,,lawyer,Lawrence G. Wallace,5
1998_97_303,0,lawyer,"James W. Colbert, III",0,judge,John Paul Stevens,5
1998_97_303,0,lawyer,"James W. Colbert, III",0,judge,Antonin Scalia,10
1998_97_303,0,lawyer,"James W. Colbert, III",0,judge,William H. Rehnquist,10
1998_97_303,,lawyer,Lawrence G. Wallace,0,judge,Stephen G. Breyer,5
1998_97_303,,lawyer,Lawrence G. Wallace,0,judge,John Paul Stevens,5
1998_97_303,,lawyer,Lawrence G. Wallace,0,judge,Antonin Scalia,10
1998_97_303,0,judge,William H. Rehnquist,,lawyer,G. Robert Blakey,10
1998_97_303,0,judge,William H. Rehnquist,0,lawyer,"James W. Colbert, III",10
1998_97_303,0,judge,Antonin Scalia,,lawyer,G. Robert Blakey,15
1998_97_303,0,judge,Antonin Scalia,0,lawyer,"James W. Colbert, III",30
1998_97_303,0,judge,Antonin Scalia,,lawyer,Lawrence G. Wallace,10
1998_97_303,-1,,,0,lawyer,"James W. Colbert, III",5
1998_97_53,1,judge,Ruth Bader Ginsburg,0,lawyer,Carter G. Phillips,5
1998_97_53,1,judge,Ruth Bader Ginsburg,0,lawyer,"Joseph H. Mattingly, III",5
1998_97_53,0,judge,Anthony M. Kennedy,0,lawyer,"Joseph H. Mattingly, III",5
1998_97_53,0,judge,Stephen G. Breyer,0,lawyer,Carter G. Phillips,5
1998_97_53,0,lawyer,Carter G. Phillips,0,judge,Stephen G. Breyer,20
1998_97_53,0,lawyer,Carter G. Phillips,0,judge,John Paul Stevens,10
1998_97_53,0,judge,John Paul Stevens,0,lawyer,Carter G. Phillips,10
1998_97_53,0,lawyer,"Joseph H. Mattingly, III",0,judge,Ruth Bader Ginsburg,5
1998_97_53,0,lawyer,"Joseph H. Mattingly, III",-1,,,5
1998_97_53,0,judge,William H. Rehnquist,0,lawyer,"Joseph H. Mattingly, III",5
1998_97_53,0,judge,William H. Rehnquist,,lawyer,James A. Feldman,5
1998_97_53,0,judge,Antonin Scalia,0,lawyer,Carter G. Phillips,5
1998_97_53,0,judge,Antonin Scalia,0,lawyer,"Joseph H. Mattingly, III",15
1998_97_53,-1,,,0,lawyer,Carter G. Phillips,15
1998_97_53,-1,,,0,lawyer,"Joseph H. Mattingly, III",15
1998_97_843,1,judge,Ruth Bader Ginsburg,,lawyer,Barbara D. Underwood,5
1998_97_843,1,judge,Ruth Bader Ginsburg,0,lawyer,"W. Warren Plowden, Jr.",10
1998_97_843,0,judge,Anthony M. Kennedy,1,lawyer,Verna L. Williams,35
1998_97_843,0,judge,Anthony M. Kennedy,0,lawyer,"W. Warren Plowden, Jr.",10
1998_97_843,0,judge,Stephen G. Breyer,1,lawyer,Verna L. Williams,15
1998_97_843,0,judge,Stephen G. Breyer,0,lawyer,"W. Warren Plowden, Jr.",5
1998_97_843,0,judge,John Paul Stevens,0,lawyer,"W. Warren Plowden, Jr.",20
1998_97_843,0,judge,John Paul Stevens,0,judge,Antonin Scalia,5
1998_97_843,0,judge,William H. Rehnquist,,lawyer,Barbara D. Underwood,5
1998_97_843,0,lawyer,"W. Warren Plowden, Jr.",0,judge,Anthony M. Kennedy,5
1998_97_843,0,lawyer,"W. Warren Plowden, Jr.",0,judge,William H. Rehnquist,5
1998_97_843,0,lawyer,"W. Warren Plowden, Jr.",0,judge,Antonin Scalia,5
1998_97_843,1,lawyer,Verna L. Williams,0,judge,Ruth Bader Ginsburg,5
1998_97_843,1,lawyer,Verna L. Williams,0,judge,Stephen G. Breyer,5
1998_97_843,1,lawyer,Verna L. Williams,0,judge,John Paul Stevens,5
1998_97_843,1,lawyer,Verna L. Williams,0,judge,Antonin Scalia,5
1998_97_843,0,judge,David H. Souter,1,lawyer,Verna L. Williams,15
1998_97_843,0,judge,David H. Souter,,lawyer,Barbara D. Underwood,5
1998_97_843,0,judge,David H. Souter,0,lawyer,"W. Warren Plowden, Jr.",5
1998_97_843,0,judge,Antonin Scalia,1,lawyer,Verna L. Williams,40
1998_97_843,0,judge,Antonin Scalia,,lawyer,Barbara D. Underwood,5
1998_97_843,0,judge,Antonin Scalia,0,lawyer,"W. Warren Plowden, Jr.",55
1998_97_843,-1,,,1,lawyer,Verna L. Williams,5
1998_97_843,-1,,,0,judge,Stephen G. Breyer,5
1998_97_843,-1,,,,lawyer,Barbara D. Underwood,5
1998_97_843,-1,,,0,lawyer,"W. Warren Plowden, Jr.",5
1998_98_10,0,lawyer,Alan B. Morrison,0,judge,Ruth Bader Ginsburg,10
1998_98_10,0,lawyer,Alan B. Morrison,0,judge,Stephen G. Breyer,5
1998_98_10,0,lawyer,Alan B. Morrison,0,judge,William H. Rehnquist,20
1998_98_10,0,lawyer,Alan B. Morrison,0,judge,Antonin Scalia,10
1998_98_10,0,lawyer,Alan B. Morrison,-1,,,5
1998_98_10,1,judge,Ruth Bader Ginsburg,0,lawyer,Alan B. Morrison,30
1998_98_10,0,lawyer,Jeffrey M. Sewell,0,judge,Ruth Bader Ginsburg,5
1998_98_10,0,lawyer,Jeffrey M. Sewell,0,judge,Anthony M. Kennedy,10
1998_98_10,0,lawyer,Jeffrey M. Sewell,0,judge,Stephen G. Breyer,5
1998_98_10,0,lawyer,Jeffrey M. Sewell,0,judge,David H. Souter,5
1998_98_10,0,lawyer,Jeffrey M. Sewell,0,judge,Antonin Scalia,5
1998_98_10,0,lawyer,Jeffrey M. Sewell,-1,,,5
1998_98_10,0,judge,Stephen G. Breyer,0,lawyer,Alan B. Morrison,20
1998_98_10,0,judge,Stephen G. Breyer,0,lawyer,Jeffrey M. Sewell,5
1998_98_10,0,judge,Stephen G. Breyer,0,lawyer,Kent L. Jones,5
1998_98_10,0,judge,John Paul Stevens,0,lawyer,Jeffrey M. Sewell,10
1998_98_10,0,judge,William H. Rehnquist,0,lawyer,Alan B. Morrison,10
1998_98_10,0,judge,William H. Rehnquist,0,lawyer,Jeffrey M. Sewell,10
1998_98_10,0,judge,Anthony M. Kennedy,0,lawyer,Alan B. Morrison,30
1998_98_10,0,judge,Anthony M. Kennedy,0,lawyer,Jeffrey M. Sewell,10
1998_98_10,0,judge,Anthony M. Kennedy,0,lawyer,Kent L. Jones,15
